"id" "time" "y1" "y2" "y3" "y4" "y5" "y6"
2 100 -0.15363 0.37883 -0.16425 -0.26277 0.078594 0.36234
2 101 -0.2852 -0.46652 -0.016133 0.90011 0.15601 0.91232
2 102 0.41454 0.070013 0.92854 0.55549 -0.72191 -0.64603
2 103 0.77098 0.16505 0.43444 1.0784 1.176 1.1593
2 104 0.81799 -0.11315 0.21005 0.25788 0.0050438 -0.25843
2 105 -1.7782 -1.485 -1.8452 0.80929 0.60308 1.2544
2 106 -0.49082 -0.078675 -0.049391 1.43 0.9701 1.4713
2 107 0.71164 0.52103 -0.27152 0.14594 0.35193 0.049788
2 108 -0.11993 -0.069389 -0.43501 0.4098 0.04473 0.44632
2 109 -0.60402 0.35286 -0.065485 0.13469 0.19365 0.86071
2 110 -0.67336 -0.07147 -0.32875 1.9825 2.8724 1.4167
2 111 -1.3937 -1.1281 -0.64234 0.7052 1.0054 1.4376
2 112 -0.40632 0.17865 -0.17935 0.081356 0.43512 -0.12998
2 113 0.27898 0.45426 0.027349 -0.82454 -1.0266 -1.2633
2 114 -0.40219 0.036808 0.18611 0.37288 -0.24141 -0.12618
2 115 -0.45427 -0.45177 -0.34154 0.051426 -0.19435 0.15157
2 116 -0.29483 0.32589 0.86298 -0.029874 -0.42144 -0.64662
2 117 0.57897 0.76823 0.80304 -0.18519 -0.83498 -0.19016
2 118 0.67363 0.67473 -0.165 -0.0016933 0.3973 0.60614
2 119 0.46829 0.537 0.37327 0.17729 -0.029686 -0.12188
2 120 0.25616 1.4664 1.1118 -1.0616 -0.24269 0.13342
2 121 -1.2659 0.0085293 -1.36 0.56628 1.5843 0.49747
2 122 -1.1593 -1.4246 -1.4135 -0.4124 0.004266 -0.10957
2 123 1.2616 1.3063 1.2897 0.78785 -0.41243 0.063572
2 124 -0.98497 0.3624 0.88639 -0.31137 0.66764 0.11673
2 125 1.5801 1.259 0.9912 0.24916 -0.69268 0.010036
2 126 0.66147 0.94955 1.1377 -0.69999 -0.15636 0.65746
2 127 0.63305 0.61819 0.72586 -0.027857 -0.87912 -1.0991
2 128 -1.8094 -1.2926 -1.6899 -0.6834 -0.68705 -0.036996
2 129 0.77404 0.38645 -0.19892 0.25327 0.10251 0.39145
2 130 -1.5203 -1.371 -1.0353 1.6034 0.53576 0.77145
2 131 -0.17883 -0.23003 -0.22438 -0.17515 0.73321 0.35122
2 132 -0.57964 -0.78105 0.12786 -1.0019 -1.9972 -1.1328
2 133 -0.15815 -0.9745 -0.83384 -1.0287 -0.29807 -1.0644
2 134 0.36277 0.72481 0.25571 -0.011768 -0.046166 -0.16827
2 135 1.8594 1.2403 0.987 -1.6858 -0.93702 -0.72828
2 136 0.73499 1.1478 0.82507 -0.54666 -1.0952 -0.75067
2 137 1.7863 1.3698 0.55159 -1.3493 -1.7175 -1.0046
2 138 0.2565 0.18822 0.32391 -0.91366 -0.42539 -0.77753
2 139 0.83053 0.23491 0.87219 -1.0911 -1.3976 -1.3947
2 140 2.1215 2.2385 1.9627 -0.70216 -0.37025 -0.41282
2 141 0.41816 0.47211 0.26639 -0.47215 -0.52699 -0.84366
2 142 1.4257 0.1932 0.999 -1.6852 -1.1074 -1.141
2 143 2.1622 1.9004 1.7076 -1.5466 -1.7847 -0.94139
2 144 -0.17226 0.83396 0.77942 -1.1866 -1.4681 -1.0403
2 145 0.71595 0.37956 -0.017407 -1.3309 -1.2094 -1.3974
2 146 -0.21652 -1.7046 -1.3708 -0.54192 -0.4989 -0.70863
2 147 -0.14585 0.073571 0.05601 0.12277 0.51817 0.30321
2 148 -0.10685 -0.78657 -0.27043 0.026203 -0.94135 -0.030704
2 149 1.1083 0.89887 0.98533 0.14621 0.027149 -0.39129
2 150 1.5821 1.987 1.335 0.53827 0.52761 1.3501
2 151 1.1254 0.63658 0.87329 1.0525 1.3199 0.97337
2 152 -0.50186 0.58018 -0.46308 0.41829 0.56936 0.53479
2 153 -0.24309 -0.85185 -0.59571 0.12762 0.26798 -0.05619
2 154 -0.7989 -0.34582 -0.36847 0.23681 0.40265 -0.14459
2 155 0.7057 0.59574 0.13969 -0.606 -0.24321 -1.1213
2 156 -0.0094839 -0.50551 0.055946 -1.703 -0.88483 -1.1314
2 157 1.2587 1.1407 1.8997 0.49843 -0.11782 0.20978
2 158 0.48379 0.45981 0.26265 -0.41521 -0.19755 0.02739
2 159 1.3899 1.4373 1.5557 0.10944 0.48582 1.1179
2 160 0.99 0.99743 1.3338 -0.030535 -0.45458 -0.16094
2 161 1.1291 1.2064 1.5088 0.31924 -0.14927 -0.43661
2 162 -0.80794 0.24171 -0.2193 1.0861 1.2563 1.7711
2 163 -0.98654 -0.043259 -0.24757 0.18189 0.60522 1.0447
2 164 -0.73591 -1.176 -0.72307 -0.059005 -0.049355 -0.48236
2 165 -0.95329 -1.1535 -0.88578 -0.52488 -1.1602 -1.3017
2 166 0.39251 0.68601 0.81528 -0.35618 -0.041768 -0.44665
2 167 0.84864 1.0466 1.2844 -0.2499 0.32759 -0.67996
2 168 -0.71809 -1.5028 -0.87 -0.29098 -0.018698 0.20639
2 169 0.97537 0.86516 1.2608 -0.40743 -0.84824 -0.66339
2 170 0.56482 0.46406 0.63263 -0.43223 -0.54147 -0.55225
2 171 1.1444 1.1536 1.7861 -0.75754 -0.74306 -0.91061
2 172 -0.18503 0.56164 0.48018 -1.3191 -1.5839 -1.2099
2 173 -0.67998 -0.72029 -0.30128 0.34837 0.4228 0.030574
2 174 1.9355 1.2654 1.3943 2.0006 1.2481 1.25
2 175 0.46853 0.53228 0.10853 0.46605 0.30086 0.0096917
2 176 -1.3609 -0.083995 -0.021598 -0.348 -0.41877 0.12812
2 177 1.0764 0.38001 0.72639 -0.043722 -1.0727 -0.38732
2 178 -0.53794 -0.67404 -0.18695 0.69468 0.8629 1.3829
2 179 -0.65354 -0.057436 0.19713 0.31193 -0.71093 -0.12712
2 180 1.0674 -0.12579 0.51473 -1.0789 -0.94056 -0.21918
2 181 0.38516 0.11424 -0.016728 0.28965 0.57976 0.27528
2 182 0.60315 0.052156 -0.17255 0.068911 -0.16757 -0.11909
2 183 0.68938 -0.21422 -0.32641 -0.58973 -0.73877 -0.32545
2 184 0.41378 0.66306 0.56865 0.45163 1.3448 0.69919
2 185 -0.76163 -0.9037 -0.85927 1.0645 1.032 0.41032
2 186 0.78704 0.28452 0.18899 1.0843 0.67211 0.46925
2 187 0.41161 0.89763 0.17112 0.48313 0.92316 1.0818
2 188 -0.39062 0.84061 0.22013 1.1355 0.16568 -0.033789
2 189 -0.16958 0.87645 0.22428 -0.48878 -0.48535 -0.51706
2 190 0.66386 1.1596 1.2977 -1.0264 -1.0399 -1.3403
2 191 -0.75974 0.43699 -0.21378 -0.056345 0.6584 0.23546
2 192 -0.3016 0.79889 -0.25827 0.44272 0.27101 0.70582
2 193 -1.0942 -1.0524 -1.3736 0.22053 0.20598 -0.47813
2 194 -1.9388 -2.1421 -1.1148 1.9002 1.5551 1.6324
2 195 -2.3556 -2.2104 -2.1249 0.46157 0.055558 1.5346
2 196 -0.36927 -1.2742 -1.3182 0.99377 1.9849 1.3153
2 197 -0.89 -1.1447 -1.0739 0.99874 0.36819 0.21295
2 198 -0.1047 -0.17506 -0.48144 1.1399 0.32213 0.60331
2 199 0.58573 0.3294 0.040644 0.38623 0.72528 -0.088933
2 200 0.21079 -0.25124 -0.2918 -0.35653 -0.020346 0.65734
2 201 -1.0535 -0.85143 -0.35435 0.49588 1.5204 1.1884
2 202 -0.044906 0.48921 0.055951 0.62365 0.011645 0.43453
2 203 -0.0884 -0.41816 -0.36276 -0.075496 0.23037 0.32852
2 204 0.44806 1.121 1.2049 -0.46321 -0.53063 -0.52631
2 205 -0.14959 0.44441 0.24422 -1.447 -0.93888 -1.0306
2 206 -1.2619 -1.1352 -1.3884 -0.11902 -0.71454 0.39186
2 207 0.55133 1.0798 0.8823 0.47759 -0.40417 -0.51813
2 208 1.0239 1.0565 1.2831 -1.0658 -0.73749 -0.74751
2 209 0.55152 0.39964 1.222 0.097596 -0.45351 -0.5268
2 210 0.26909 -0.29747 -0.28963 1.0536 1.7517 1.3009
2 211 -1.1446 -0.65063 -0.83027 0.19389 0.20575 -0.015446
2 212 0.36667 -0.064913 -0.095943 0.090623 -0.51431 -0.21396
2 213 1.7133 0.35545 0.26621 0.29223 0.49456 0.41762
2 214 -0.24547 0.071314 -0.54686 -0.35107 -0.56434 -1.037
2 215 -0.71397 0.65872 -0.32194 -0.63346 -1.2407 -0.87899
2 216 0.16198 -0.70092 -1.1549 0.22767 0.25038 0.26173
2 217 -1.497 -1.0685 -0.81549 -0.23307 -0.42825 -0.41712
2 218 -1.6841 -1.333 -1.715 -0.87066 0.014819 -0.50013
2 219 -0.44707 -1.1316 -1.2574 0.19331 -0.096883 0.21759
2 220 -0.22353 -0.4393 -0.66237 -0.22467 -0.18883 0.53375
2 221 1.733 1.6139 1.9425 0.065025 -0.80758 -0.21117
2 222 0.48978 -0.41625 0.63177 -1.3602 -1.2391 -0.66549
2 223 0.053673 -0.52322 -0.32292 0.3734 0.23885 -0.38451
2 224 0.37873 0.71894 -0.21427 -0.11939 -0.071993 -0.038511
2 225 -1.2916 -1.2006 -1.4205 0.062158 -0.23051 -0.17511
2 226 0.42519 0.58684 0.20221 0.49189 0.34636 0.12364
2 227 2.0261 2.6726 2.4425 -0.034373 0.48924 0.32606
2 228 -0.44051 0.36224 0.54085 -0.40739 -0.29057 -0.44492
2 229 1.0919 0.96622 1.1675 -0.50298 0.35231 -0.44371
2 230 0.96956 0.20036 0.09423 -0.44732 -0.69149 -0.92572
2 231 0.42336 -0.51933 0.25216 -0.85687 -1.1333 -1.6533
2 232 0.74268 -0.52905 0.021428 0.85691 0.22552 0.7992
2 233 -1.3193 -1.0652 -1.0749 -0.72906 -0.64585 -0.59634
2 234 0.74386 0.49142 1.6575 -0.40534 -0.4473 0.53822
2 235 1.5604 1.9721 2.3937 -0.076401 -0.2532 -0.50835
2 236 0.43058 0.26707 0.20015 1.168 0.72805 0.17786
2 237 0.23503 -0.31397 -0.62477 0.053837 -0.25434 -0.14061
2 238 -1.6698 -0.062529 0.22281 -0.1412 -0.93371 -1.4293
2 239 -0.13741 -0.048346 -0.16425 -0.5977 0.24633 0.22686
2 240 -0.96421 -0.86056 -1.905 0.21184 -0.49475 -0.38737
2 241 0.99045 -0.88509 -0.58543 0.42191 -0.54304 -0.23031
2 242 1.375 1.204 0.98658 0.066932 -0.48132 -0.20493
2 243 -0.1711 -1.572 -1.2437 0.035377 0.020619 -0.49931
2 244 -0.066935 -0.28986 0.46837 -0.95849 0.052303 -0.33017
2 245 -0.12967 -0.41302 -0.84721 -0.47703 -0.57064 -1.0141
2 246 -0.74264 0.34862 0.065834 0.22093 0.14845 0.58165
2 247 -0.55381 -2.7948 -2.2254 -0.39554 -0.16699 -0.50942
2 248 0.24616 -0.93905 -0.83207 1.7934 1.3728 1.3577
2 249 -0.71417 -0.64425 0.19547 0.93535 0.98405 0.82448
2 250 -1.1944 -0.73821 -0.83781 -0.026161 -0.46445 0.46646
2 251 -0.22792 -0.040165 0.62376 0.588 0.64549 0.70442
2 252 -1.0237 -1.7105 -1.6637 0.36956 -0.18149 -0.25602
2 253 -1.5253 -1.4764 -2.0019 1.1914 0.91457 0.37728
2 254 -0.2443 0.76309 0.74968 0.11499 0.48293 -0.017366
2 255 -0.66408 0.087546 -0.62491 0.78728 1.3765 0.70076
2 256 0.38536 0.8527 0.65006 -1.4304 -0.69561 -1.1423
2 257 -0.28146 0.46127 -0.20842 -0.13375 -0.7915 -1.1267
2 258 1.2986 -0.095451 0.16586 -0.57533 -0.033077 -0.41346
2 259 0.70135 0.81001 0.96091 -0.88878 -0.82239 0.051295
2 260 -0.35948 -0.48832 -0.27478 -0.60288 -1.2168 -0.68517
2 261 -0.72296 -1.4578 -0.93607 -0.3747 -0.77467 -0.42945
2 262 -2.3252 -1.6473 -2.1102 -0.44782 -0.64238 -0.98062
2 263 -0.72909 -0.78409 -0.52989 -0.45089 0.25946 0.072018
2 264 -0.16449 0.37066 -0.12272 0.057356 -0.76022 -0.93072
2 265 0.17214 1.6841 1.0127 -0.101 0.025275 -0.34637
2 266 -0.23449 0.71014 1.1205 -0.27899 0.030056 0.39789
2 267 0.4207 0.99736 0.85453 0.067002 -0.13536 0.28333
2 268 0.4344 0.036202 0.6882 0.42113 0.6822 0.048577
2 269 -0.18759 -0.066965 -0.31081 0.1165 -0.25181 0.22289
2 270 -0.5932 -0.070718 -0.92934 0.19728 1.2642 0.81717
2 271 0.039871 -0.050537 -1.2016 0.45242 0.29672 0.26502
2 272 -1.0819 -0.89351 -0.77072 -0.25467 -0.99582 -0.30934
2 273 -0.15075 0.058307 -0.25462 -0.14022 -0.81312 -0.38637
2 274 1.6672 1.6157 1.1594 -0.43362 -1.3092 -1.118
2 275 -0.25263 0.15677 0.55262 -0.341 0.52815 0.14825
2 276 0.36016 0.036148 0.72319 0.2377 -0.8342 -0.33909
2 277 0.0036709 1.1323 0.63011 -0.79276 -0.77899 0.57844
2 278 0.30999 -0.55843 -0.49789 0.29891 -0.24258 0.42961
2 279 -0.11675 0.11019 0.0011178 1.3398 1.2729 0.36205
2 280 0.67042 0.81527 0.37162 0.31261 1.4025 0.48174
2 281 0.0055262 0.7263 0.60536 1.1578 0.92994 0.89548
2 282 0.44531 -0.12905 -0.1146 0.91512 0.79557 0.98699
2 283 0.88617 1.2191 1.419 0.9766 0.61874 0.37369
2 284 -0.49163 0.1687 -0.59135 0.84952 0.41064 0.88687
2 285 -0.72801 0.80545 0.65617 -0.23678 0.093748 0.05279
2 286 -0.13416 0.01829 0.92801 0.33736 0.33487 0.23325
2 287 0.73166 0.05353 -0.31748 0.27238 -0.5162 -0.40391
2 288 0.30483 0.76857 1.4486 -0.17501 -0.65694 -0.69186
2 289 1.4509 1.2251 1.4824 0.5554 1.474 -0.13833
2 290 -0.87626 -0.31225 -0.33281 -0.4107 -0.73348 -0.67429
2 291 -0.031784 -0.24349 0.26255 -0.02561 -0.74252 0.096827
2 292 0.99597 -0.081869 -0.14712 -0.89024 -0.48096 -0.86353
2 293 0.60927 0.7988 0.77664 -0.24282 0.26452 -0.3849
2 294 -0.15158 -0.1997 -0.093349 -0.15519 -1.2593 0.14837
2 295 0.61455 0.72711 0.29689 0.12443 -0.66801 -0.43192
2 296 -0.50597 0.14065 -0.011182 -0.41331 -0.0092403 -1.0294
2 297 1.1012 0.25587 0.041889 -0.89424 -0.19702 -0.46271
2 298 0.27112 0.27334 -0.25596 -0.458 -0.015794 -0.26271
2 299 -0.14947 0.18287 -0.31296 -0.73759 -0.6818 -0.16842
2 300 -0.63404 -0.72852 -0.14222 0.085933 0.026277 -0.47807
3 1 0.0032718 0.68353 0.988 1.2123 0.32853 0.47293
3 2 -0.447 0.14848 -0.33272 1.6784 2.3389 1.5764
3 3 0.4269 -0.36656 0.38788 0.29519 1.5884 0.55838
3 4 1.2759 -0.046896 -0.54043 -1.7012 -2.1273 -1.023
3 5 -0.34004 0.25143 0.062423 0.59478 -0.17297 0.26554
3 6 -0.24377 -0.15417 0.089367 -0.23366 0.76584 0.52793
3 7 -0.58546 -0.86439 -0.054672 0.72892 0.32146 -0.15537
3 8 -0.37906 -0.77878 -0.088714 -0.52626 -0.4385 -0.48597
3 9 -0.0844 0.57422 0.62706 0.3751 0.43178 0.03096
3 10 -0.85044 -0.50554 -0.52814 -1.0595 -0.6051 -0.94715
3 11 1.0082 -0.24946 0.71754 0.46996 -0.21569 -0.14286
3 12 -0.40948 -1.6353 -1.0074 0.42155 -0.2214 -0.47717
3 13 -0.21152 -0.13976 -0.61992 0.42436 0.028014 0.4809
3 14 0.25307 0.94361 0.47811 -1.0112 -0.69695 -1.1511
3 15 0.38156 1.1391 1.0181 -0.82422 0.16443 0.56928
3 16 0.14958 0.26936 0.084447 1.4655 0.97662 0.9163
3 17 0.47257 -0.45647 0.3272 -0.52487 0.23176 0.24527
3 18 0.55123 -0.042662 -0.0057929 0.68169 0.86902 0.77732
3 19 -0.22807 0.01123 -0.14629 -0.50651 -0.91563 -0.9572
3 20 -0.78483 -0.77369 -0.26695 0.2851 -0.38395 -0.38026
3 21 -0.9475 -0.089056 -0.20823 -0.36012 -0.87134 -0.39098
3 22 0.38228 -1.046 -0.28035 0.19261 -0.91065 -0.012787
3 23 0.73674 1.1662 0.9849 -0.31726 -0.0043439 0.018596
3 24 -0.77588 -0.7292 -0.61156 -0.65343 -0.97876 0.14268
3 25 1.2313 0.31737 0.53825 -0.10657 0.36048 0.053893
3 26 0.95864 0.88122 0.5547 -0.30682 -0.96217 -0.095088
3 27 0.99122 0.36341 0.82472 0.11527 0.2681 0.4046
3 28 0.085314 -0.67738 -0.97385 -0.29223 -0.52167 -0.53291
3 29 -0.037237 -0.053094 -0.11424 -0.13557 -0.9935 -0.85161
3 30 -0.15382 0.28194 0.13924 -1.3846 -0.19615 -0.37907
3 31 0.21651 0.84234 0.44941 -0.22045 0.35843 -0.50207
3 32 0.45337 0.84023 0.67777 -0.3315 0.13131 -0.10939
3 33 0.47226 0.05239 0.064717 0.15642 0.77285 0.12684
3 34 -0.27402 -0.43599 0.36135 -0.16605 -0.22463 -0.098048
3 35 1.4272 1.9018 1.6977 0.74957 -0.89451 -1.1583
3 36 0.37204 0.46191 0.14238 0.86304 1.4063 0.34963
3 37 -0.87382 -1.2405 -1.3007 0.21996 0.79945 0.2109
3 38 0.82981 -0.2884 0.96265 1.0182 0.97356 0.80249
3 39 -0.75883 -0.88783 -1.5597 0.36146 -0.035634 0.24495
3 40 -1.3054 -0.62061 -0.28285 1.4397 0.29219 -0.090322
3 41 -0.81133 -0.18831 -1.3178 0.42234 -0.3453 -0.4427
3 42 0.23809 0.58456 0.43879 -1.3409 -0.53413 -0.82275
3 43 0.56239 0.13745 0.27159 0.20968 -0.15517 0.3125
3 44 0.39351 0.073356 -0.05705 -1.0054 0.069892 -0.52911
3 45 0.83753 0.90625 0.35388 0.099489 -0.35097 0.36318
3 46 1.0427 0.26122 -0.013981 -1.8679 -0.83307 -1.4126
3 47 0.42952 -0.03671 0.065181 -1.8567 -1.4087 -1.1508
3 48 -0.43983 -0.0063206 -0.033931 0.53003 0.54337 0.099499
3 49 0.0020138 -0.015206 -0.045403 1.365 1.4436 0.21657
3 50 0.17191 -0.15171 0.83711 -0.051476 0.37139 -0.29173
3 51 0.91975 0.72385 1.0135 0.10564 -0.28009 0.23063
3 52 0.15272 0.66547 0.53939 0.71201 0.028453 0.27947
3 53 0.27839 0.61967 1.1123 -0.99525 -0.06556 -0.94033
3 54 -0.060091 0.95974 1.2761 -0.21616 -0.523 -0.75796
3 55 1.1489 -0.23911 -0.33137 -0.75057 -1.5323 -0.83705
3 56 -0.10947 0.4681 0.371 0.55695 1.3408 0.35948
3 57 -0.95529 -0.65426 -0.85248 -0.29533 -0.55023 -0.50947
3 58 1.0094 0.1725 0.30565 -0.74384 0.17639 -0.3493
3 59 -0.26236 0.19615 0.0082426 -0.34211 -0.55935 -0.17508
3 60 -0.44886 0.12237 -0.21886 -0.29885 -0.90749 -0.5735
3 61 0.18074 0.9284 1.1621 0.82912 0.051939 0.30622
3 62 0.037091 0.13484 -0.093452 -0.39063 -0.49297 0.016337
3 63 -0.50659 0.21615 0.029057 0.25956 -0.085256 0.010117
3 64 -0.37292 1.0107 0.32872 -0.00075533 0.11971 0.008442
3 65 -0.59365 -0.93055 -1.0998 -0.098817 0.11846 0.12404
3 66 -0.71233 -0.49265 -0.80481 -0.0056717 0.1212 0.029627
3 67 -1.1683 -1.471 -1.7042 -0.020013 0.2017 -0.45582
3 68 -1.1607 -1.4934 -1.7712 -0.46779 -1.1041 -1.2473
3 69 -1.1505 0.5682 0.60353 0.26432 0.04523 0.25687
3 70 0.58528 -0.29416 0.018124 0.13196 0.027112 -0.29104
3 71 -0.65235 -0.41435 -0.73112 0.25884 0.40305 0.23643
3 72 -1.3195 -1.6044 -1.7173 1.0732 1.4356 1.1511
3 73 -0.27907 -0.055985 0.75099 0.33032 0.88521 1.4813
3 74 0.15463 -0.38104 -0.63922 0.74966 0.63575 -0.24508
3 75 0.37131 -0.16913 0.49117 0.64223 0.39817 0.040585
3 76 -0.47581 -0.81369 -0.4848 0.78568 0.0072239 0.84511
3 77 0.57958 0.23013 -0.083135 1.3466 0.50497 0.71667
3 78 1.078 1.2177 1.3488 0.10216 0.52097 0.3326
3 79 1.2152 0.82945 1.04 0.39812 0.069839 1.022
3 80 1.1133 1.3204 0.7788 -0.13814 -0.27791 0.22774
3 81 1.2467 0.46206 1.1847 0.0045624 -0.15631 0.53043
3 82 0.17373 0.59177 -0.28681 -0.23133 0.20757 -0.24553
3 83 0.54778 -0.53923 -0.63238 -0.31073 -0.2715 -0.86022
3 84 0.12927 -0.12213 0.0094296 0.19266 -0.39148 0.11737
3 85 -0.67307 -0.69443 -0.53517 -0.38571 -0.45047 -0.6517
3 86 0.27955 0.76094 0.68741 -0.38483 0.1417 0.51837
3 87 0.12691 -0.14668 -0.33272 -0.16351 -0.958 -0.6145
3 88 0.77906 -0.3544 -0.21596 -1.1512 -1.2333 -1.0581
3 89 0.82928 0.31166 0.4897 -0.23173 -0.11008 -0.084497
3 90 -0.090242 0.53193 0.83571 0.064802 -0.78468 -0.83599
3 91 -0.50274 -0.20394 -0.094344 0.44377 0.50408 0.48376
3 92 0.52977 -0.24304 0.099085 -0.26215 0.13321 -0.27275
3 93 -1.2184 -1.375 -1.5492 0.77006 1.2576 0.55486
3 94 0.05194 -1.3008 -1.3147 -0.61227 -0.8638 -0.13122
3 95 0.81604 1.4165 0.35631 1.2257 0.80839 0.43045
3 96 -0.075023 0.088565 0.31721 0.19516 0.74521 -0.042387
3 97 0.084544 0.62363 0.87007 -0.10387 0.78508 0.24115
3 98 -0.93994 -0.15708 -0.20401 -0.98815 -0.88743 -0.76421
3 99 -0.54084 -0.64251 -0.91203 -0.048861 0.466 0.59002
3 100 0.31738 1.7315 1.6339 -0.99733 -0.48486 -0.40283
3 101 0.4264 0.48532 0.357 -0.55915 -0.88555 -0.35485
3 102 -0.44671 0.97792 0.13483 -0.38872 0.27743 -0.18643
3 103 -0.85374 0.19889 -0.32418 0.99312 0.76048 1.0772
3 104 0.42024 -1.0829 0.16622 0.52071 0.46504 -0.12905
3 105 -0.79669 -0.34257 -1.0594 -0.32486 -0.2982 0.20765
3 106 -0.75089 -0.62994 -0.39963 1.1399 1.0611 0.24286
3 107 -0.8113 -1.2018 -0.67029 1.2992 1.1008 0.28421
3 108 -1.2173 -1.2115 -1.8157 0.24792 0.22992 -0.12257
3 109 -1.771 -1.3725 -1.5525 1.4773 2.3892 1.4767
3 110 -0.26428 -1.8186 -1.0873 0.64142 0.03029 0.5067
3 111 0.22457 -0.31914 -0.34814 0.39867 -0.32321 -0.29335
3 112 0.73052 0.3707 0.28372 -0.072111 -0.14753 -0.27213
3 113 -0.29599 -0.039133 -0.19925 -0.80108 -0.60336 -0.63492
3 114 1.2902 0.81282 0.19623 -0.17428 -1.3551 -0.27322
3 115 0.102 1.0998 1.1865 -1.7615 -1.1188 -0.55294
3 116 1.5559 1.102 0.67425 -0.39617 -0.076672 -0.78447
3 117 0.71359 1.4037 1.3325 -1.0919 -0.26877 -0.97437
3 118 0.67825 0.86659 1.3654 -0.71784 -1.1328 -1.2992
3 119 -0.15414 0.79429 0.73239 -1.4849 -1.663 -1.1345
3 120 2.3568 1.7284 1.3331 -0.27381 -0.38004 -0.63072
3 121 1.6653 1.186 2.2129 -0.18949 -0.35338 -0.33627
3 122 1.2976 1.4728 1.3022 -0.52931 -0.025112 -0.71322
3 123 1.6828 1.5179 0.97321 0.27845 0.20159 -0.24421
3 124 0.17231 -0.14261 0.1271 -0.56509 -0.31386 -0.75177
3 125 1.0217 0.63213 1.5517 -1.1392 -1.1213 -0.6403
3 126 -0.62771 -0.7158 -0.43055 -1.2667 -0.50752 -0.90152
3 127 0.49438 -0.10718 -0.0017121 -0.65711 -0.64056 -0.12023
3 128 0.8869 0.75459 0.0031499 -0.84188 -0.5407 -0.57828
3 129 -0.85419 -1.409 -0.50258 0.45369 -0.14179 -0.62459
3 130 1.1974 0.37997 -0.30129 -0.85213 -0.94066 -0.85453
3 131 1.0736 0.70541 0.77627 0.37539 0.29811 0.29376
3 132 2.0053 1.9452 2.1782 0.25723 0.62048 -0.1328
3 133 1.6732 0.89847 1.7013 0.45775 0.0088433 0.63063
3 134 -1.4762 -0.62408 -0.27959 -0.48241 0.96156 0.10969
3 135 0.47155 0.43698 0.071817 -0.98082 -0.26377 -0.51521
3 136 -1.3723 -0.26201 -0.014967 0.88654 1.0114 1.2942
3 137 1.198 0.74638 1.0732 -0.27459 -0.70112 -0.53978
3 138 0.95425 0.54492 0.87701 0.70801 1.0435 1.3079
3 139 -1.2573 -1.766 -0.88669 1.1751 -0.098541 0.72215
3 140 0.17577 0.49004 -0.11213 0.85742 0.46821 0.7484
3 141 0.26253 0.94146 1.3158 1.3198 0.70648 0.36718
3 142 -0.15225 -0.747 -0.42135 1.7606 1.4772 1.415
3 143 -0.4909 -0.27392 -0.19051 -0.72803 -0.78014 -0.95043
3 144 0.20507 0.99155 0.7811 -0.1707 -0.48658 0.068569
3 145 -0.83244 0.038081 -0.86937 -0.43511 -0.23146 -0.44984
3 146 0.084115 -0.80765 -0.74766 0.0001479 -0.029211 0.14093
3 147 0.51199 -0.1422 0.60675 1.262 0.67161 0.22185
3 148 -0.58405 0.1683 0.62311 0.1693 0.052346 -0.173
3 149 1.4981 0.47912 0.1974 0.24307 0.95874 1.0126
3 150 -0.42895 -0.91148 -1.3351 -0.61703 -0.27293 -0.23811
3 151 -1.622 -0.70711 -0.86515 0.83292 0.80871 0.43654
3 152 -0.54211 -0.86715 -1.1343 0.41648 0.54934 1.7127
3 153 0.70602 1.195 0.66082 0.44219 1.2867 0.99327
3 154 -0.68315 -0.056816 0.29492 0.52214 0.4412 0.40092
3 155 -2.1289 -0.6435 -1.1176 -0.010264 1.2031 1.2724
3 156 0.28451 -0.12244 -1.0051 1.994 1.2373 1.4545
3 157 0.55698 -0.42032 -0.24288 0.85147 1.2132 0.81448
3 158 -0.74877 0.067013 0.51196 -0.097484 -0.056495 0.15489
3 159 -2.2156 -2.3699 -2.3602 0.48997 -0.36921 0.32138
3 160 -0.001304 0.045607 -0.32647 -0.18485 0.096071 0.21375
3 161 0.51318 0.23784 0.32089 -2.1063 -1.3316 -0.52218
3 162 0.13183 -0.33658 0.12799 -0.7881 -1.1301 -0.65786
3 163 0.89925 0.95816 1.1866 -0.098135 0.39432 0.69535
3 164 0.10864 0.21376 -0.35653 0.38954 0.45259 -0.3574
3 165 0.97015 -0.28532 -0.39534 -0.3446 -0.40638 0.65529
3 166 0.47278 0.31163 -0.17053 -0.59253 -0.60564 -0.34507
3 167 0.18503 0.13726 -0.015826 -0.29688 -1.1142 -0.93267
3 168 0.19396 0.5473 0.3567 0.85207 -0.30942 0.35496
3 169 0.31018 -1.1849 -0.81192 0.1486 0.67026 0.14236
3 170 -1.1368 -1.4159 -1.0395 -0.5857 0.020971 -0.57051
3 171 -1.3452 -0.82744 -0.2753 -0.79221 -0.68566 -0.66199
3 172 0.73082 0.072697 0.42684 -0.86007 -0.71136 -0.15751
3 173 -0.21478 -0.58687 0.73007 0.35279 0.32666 0.41744
3 174 -0.17502 -0.27871 0.14427 -0.42379 -0.14096 -0.23697
3 175 -0.50044 0.20807 0.048092 0.13929 0.18535 -0.15779
3 176 -0.58436 -1.1292 -0.69299 -0.70671 0.024429 0.098464
3 177 -0.85521 -0.8175 -1.0949 -0.18347 0.50387 -0.45156
3 178 0.28456 -0.58648 -0.10085 0.6575 0.92853 0.49068
